ID,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,duration,distance,polyline,polyline_lat,polyline_lon
2010000001,2010-01-01 00:00:00,2010-01-01 00:34:00,1,-73.948418,40.72459,-73.92614,40.864761,27,13.5,"[(40.72456, -73.9484), (40.72523, -73.94638), (40.72551, -73.94551), (40.72552, -73.94543), (40.72562, -73.94442), (40.72579, -73.94263), (40.72607, -73.9398), (40.72615, -73.93888), (40.72624, -73.93795), (40.7261, -73.93791), (40.72563, -73.93783), (40.72528, -73.93778), (40.72441, -73.93763), (40.72397, -73.93758), (40.72379, -73.93754), (40.72387, -73.93721), (40.72402, -73.93677), (40.72446, -73.93486), (40.72489, -73.93307), (40.72513, -73.93228), (40.72514, -73.93227), (40.72523, -73.93224), (40.7253, -73.93204), (40.72541, -73.93178), (40.7256, -73.93137), (40.72599, -73.93071), (40.72628, -73.9303), (40.72655, -73.92998), (40.72773, -73.92861), (40.72839, -73.92784), (40.72872, -73.92749), (40.72908, -73.92715), (40.72965, -73.92669), (40.73041, -73.92616), (40.73278, -73.92458), (40.7331, -73.9243), (40.73354, -73.92381), (40.73366, -73.92365), (40.73398, -73.92313), (40.73403, -73.92303), (40.73409, -73.92298), (40.73422, -73.92271), (40.73443, -73.9222), (40.73463, -73.92162), (40.73478, -73.92111), (40.73501, -73.92013), (40.73512, -73.91949), (40.73519, -73.91889), (40.73536, -73.91671), (40.736, -73.91188), (40.73631, -73.90945), (40.73641, -73.90875), (40.73652, -73.90802), (40.7366, -73.90763), (40.73675, -73.90709), (40.73683, -73.90683), (40.7371, -73.90615), (40.73784, -73.90447), (40.73802, -73.90405), (40.73845, -73.90288), (40.7389, -73.90164), (40.73908, -73.90122), (40.73943, -73.90058), (40.73982, -73.90002), (40.7406, -73.89907), (40.74107, -73.89853), (40.74174, -73.8977), (40.74256, -73.89666), (40.74366, -73.89532), (40.74381, -73.89517), (40.74416, -73.89488), (40.74436, -73.89474), (40.74469, -73.89459), (40.74489, -73.89453), (40.74509, -73.8945), (40.74534, -73.89449), (40.74564, -73.89453), (40.74584, -73.89457), (40.74617, -73.89468), (40.74639, -73.89477), (40.74707, -73.89516), (40.74807, -73.89578), (40.74891, -73.89629), (40.74973, -73.8968), (40.75005, -73.89697), (40.75053, -73.89714), (40.75089, -73.89721), (40.75168, -73.89732), (40.75201, -73.89737), (40.75232, -73.89745), (40.75273, -73.89763), (40.75334, -73.89801), (40.7541, -73.8985), (40.75475, -73.89889), (40.7549, -73.89903), (40.75539, -73.89934), (40.75569, -73.89948), (40.75644, -73.89977), (40.75666, -73.89987), (40.75714, -73.90016), (40.75789, -73.90065), (40.75852, -73.90103), (40.75883, -73.90118), (40.75922, -73.90131), (40.75951, -73.90138), (40.76035, -73.90158), (40.76175, -73.90191), (40.76212, -73.90202), (40.7625, -73.90215), (40.76324, -73.90246), (40.76598, -73.90358), (40.76682, -73.90393), (40.76725, -73.90411), (40.76744, -73.90418), (40.7675, -73.90423), (40.76798, -73.90449), (40.76806, -73.90455), (40.7682, -73.90465), (40.76827, -73.90474), (40.76843, -73.905), (40.76846, -73.90507), (40.76853, -73.90532), (40.76855, -73.90558), (40.76856, -73.90591), (40.76865, -73.9065), (40.76866, -73.90651), (40.76863, -73.90661), (40.76866, -73.90675), (40.76877, -73.90731), (40.76882, -73.9076), (40.76887, -73.90817), (40.76891, -73.90873), (40.76912, -73.9097), (40.7692, -73.91009), (40.76934, -73.91096), (40.7694, -73.91182), (40.76945, -73.91224), (40.76957, -73.91296), (40.76994, -73.91523), (40.77001, -73.91564), (40.77007, -73.91603), (40.77011, -73.91626), (40.77026, -73.91678), (40.77045, -73.91716), (40.77086, -73.91776), (40.77114, -73.91811), (40.77142, -73.91849), (40.77246, -73.91994), (40.77342, -73.9213), (40.77388, -73.92191), (40.77412, -73.92219), (40.77446, -73.92254), (40.77492, -73.92293), (40.77541, -73.92331), (40.77606, -73.9238), (40.77658, -73.92421), (40.7768, -73.92438), (40.77726, -73.92472), (40.77812, -73.92537), (40.77887, -73.92593), (40.78059, -73.92724), (40.78261, -73.9288), (40.78327, -73.92932), (40.78371, -73.92963), (40.78393, -73.92974), (40.78422, -73.92985), (40.7845, -73.92993), (40.78478, -73.92997), (40.78501, -73.92997), (40.78526, -73.92996), (40.78565, -73.92987), (40.78597, -73.92974), (40.78613, -73.92965), (40.78644, -73.92946), (40.78671, -73.92925), (40.78709, -73.92894), (40.78788, -73.92824), (40.78949, -73.92682), (40.79068, -73.92575), (40.79194, -73.92461), (40.79272, -73.92391), (40.79284, -73.92375), (40.7932, -73.9234), (40.79353, -73.92303), (40.79443, -73.922), (40.79517, -73.92116), (40.79582, -73.92047), (40.79632, -73.91989), (40.79647, -73.91974), (40.79658, -73.91966), (40.79671, -73.9196), (40.79693, -73.91956), (40.79712, -73.9196), (40.79722, -73.91964), (40.79736, -73.91974), (40.79747, -73.91987), (40.79758, -73.92007), (40.79764, -73.92034), (40.79765, -73.92059), (40.79771, -73.92108), (40.79776, -73.92132), (40.79788, -73.92177), (40.79807, -73.9223), (40.79829, -73.9228), (40.79832, -73.92296), (40.79848, -73.92328), (40.79863, -73.92362), (40.79894, -73.92432), (40.79942, -73.92547), (40.79979, -73.92643), (40.80038, -73.92783), (40.80097, -73.92923), (40.80103, -73.92937), (40.8011, -73.92941), (40.80116, -73.92949), (40.80145, -73.92978), (40.80171, -73.93), (40.80192, -73.93012), (40.8021, -73.93018), (40.80247, -73.93025), (40.80301, -73.93039), (40.80339, -73.93054), (40.80387, -73.93081), (40.80424, -73.93105), (40.80477, -73.93145), (40.80501, -73.93165), (40.80519, -73.93179), (40.80546, -73.93204), (40.80563, -73.93212), (40.80574, -73.93222), (40.80592, -73.93239), (40.80635, -73.93281), (40.80722, -73.93364), (40.80734, -73.93377), (40.80769, -73.93404), (40.80814, -73.93433), (40.80849, -73.93452), (40.8089, -73.9347), (40.80935, -73.93484), (40.80977, -73.93492), (40.81025, -73.93493), (40.81069, -73.93487), (40.81097, -73.93481), (40.81154, -73.93467), (40.81197, -73.93457), (40.81241, -73.9345), (40.81274, -73.93446), (40.81339, -73.9344), (40.81713, -73.93401), (40.81754, -73.93399), (40.81786, -73.93401), (40.81826, -73.93408), (40.81861, -73.93416), (40.81903, -73.93426), (40.81947, -73.93432), (40.82087, -73.93438), (40.82129, -73.93438), (40.8216, -73.93436), (40.82233, -73.93431), (40.8234, -73.93439), (40.82411, -73.93441), (40.8247, -73.9344), (40.82535, -73.93441), (40.82753, -73.93463), (40.83138, -73.93511), (40.83222, -73.9352), (40.8331, -73.93526), (40.83402, -73.93525), (40.83472, -73.93518), (40.83524, -73.93508), (40.83573, -73.93492), (40.83609, -73.93476), (40.83645, -73.93456), (40.83717, -73.93415), (40.83889, -73.93318), (40.83903, -73.93304), (40.83933, -73.93287), (40.83966, -73.93268), (40.84133, -73.93171), (40.84248, -73.93104), (40.84291, -73.93085), (40.84406, -73.93041), (40.84446, -73.93024), (40.84478, -73.93008), (40.84528, -73.92979), (40.84719, -73.92846), (40.8478, -73.9281), (40.84857, -73.92759), (40.84896, -73.92731), (40.84984, -73.92674), (40.85104, -73.92604), (40.85165, -73.92565), (40.85231, -73.9252), (40.853, -73.92471), (40.85376, -73.92415), (40.85453, -73.92357), (40.85491, -73.9233), (40.85522, -73.92313), (40.85547, -73.92302), (40.85585, -73.92289), (40.85617, -73.92282), (40.85639, -73.9228), (40.85682, -73.92279), (40.85812, -73.92286), (40.85881, -73.9229), (40.85897, -73.92287), (40.85906, -73.9231), (40.85978, -73.92358), (40.86133, -73.92458), (40.8629, -73.92558), (40.86393, -73.92625), (40.86454, -73.92664), (40.86473, -73.92612)]",[],[]
2010000002,2010-01-01 00:00:00,2010-01-01 00:33:00,1,-73.997414,40.736156,-73.997833,40.736168,4,0.4,"[(40.73626, -73.99765), (40.73668, -73.99733), (40.73677, -73.99755), (40.73691, -73.99788), (40.73738, -73.999), (40.73788, -74.0002), (40.73724, -74.00067), (40.73692, -73.99991), (40.73632, -73.99849), (40.73604, -73.99783), (40.73613, -73.99775)]",[],[]
2010000003,2010-01-01 00:00:00,2010-01-01 00:07:00,1,-73.967171,40.764236,-73.956299,40.781261,9,1.6,"[(40.76425, -73.96716), (40.76359, -73.96556), (40.76344, -73.96521), (40.76366, -73.96505), (40.76406, -73.96477), (40.76472, -73.96427), (40.76565, -73.9636), (40.76656, -73.96293), (40.76781, -73.96201), (40.76906, -73.9611), (40.76967, -73.96066), (40.77012, -73.96033), (40.7705, -73.96008), (40.77071, -73.95993), (40.77169, -73.95918), (40.77297, -73.95827), (40.77464, -73.95703), (40.77525, -73.95659), (40.7775, -73.95494), (40.77882, -73.95399), (40.77908, -73.95457), (40.77943, -73.95538), (40.77964, -73.9559), (40.77978, -73.95626), (40.77996, -73.95667), (40.78015, -73.95711), (40.78032, -73.95697), (40.78083, -73.9566), (40.78125, -73.95628)]",[],[]
2010000004,2010-01-01 00:00:00,2010-01-01 00:33:00,1,-73.789757,40.646526,-74.136749,40.601543,40,26.2,"[(40.64655, -73.78977), (40.64606, -73.79093), (40.64593, -73.79117), (40.64587, -73.79129), (40.64551, -73.79142), (40.64536, -73.79153), (40.6451, -73.79198), (40.64493, -73.79324), (40.64483, -73.79439), (40.64475, -73.79466), (40.6447, -73.79548), (40.64474, -73.79687), (40.64498, -73.79819), (40.64514, -73.79873), (40.64561, -73.79986), (40.64618, -73.8008), (40.64688, -73.80162), (40.6475, -73.80228), (40.64928, -73.80396), (40.6509, -73.80524), (40.65244, -73.80629), (40.65324, -73.80673), (40.65402, -73.80705), (40.65491, -73.80729), (40.65564, -73.80738), (40.65646, -73.80739), (40.65723, -73.8073), (40.65827, -73.80703), (40.65918, -73.80664), (40.65984, -73.80626), (40.66038, -73.80587), (40.66107, -73.80523), (40.6613, -73.80489), (40.66154, -73.80441), (40.66182, -73.80366), (40.66209, -73.80317), (40.66234, -73.80286), (40.66261, -73.80261), (40.6631, -73.80232), (40.66362, -73.80213), (40.66433, -73.80201), (40.6654, -73.8019), (40.66628, -73.80163), (40.66658, -73.80154), (40.6667, -73.80151), (40.66673, -73.80141), (40.66674, -73.8014), (40.66708, -73.80127), (40.66738, -73.80108), (40.66748, -73.80088), (40.66746, -73.80061), (40.66731, -73.80038), (40.66711, -73.80031), (40.66696, -73.80036), (40.66683, -73.80051), (40.6668, -73.80064), (40.66677, -73.80145), (40.66687, -73.8041), (40.66674, -73.80454), (40.66667, -73.80562), (40.66658, -73.80623), (40.66657, -73.80722), (40.66658, -73.80757), (40.66663, -73.80874), (40.66666, -73.80964), (40.6667, -73.8117), (40.66664, -73.81288), (40.66644, -73.81396), (40.6659, -73.81574), (40.66539, -73.81729), (40.66503, -73.81877), (40.66495, -73.81944), (40.66492, -73.82081), (40.665, -73.82305), (40.66524, -73.8271), (40.66544, -73.8299), (40.66573, -73.83218), (40.66612, -73.83367), (40.66669, -73.83562), (40.66691, -73.83659), (40.667, -73.83742), (40.667, -73.83826), (40.66688, -73.83921), (40.66634, -73.84107), (40.66548, -73.84324), (40.66406, -73.84648), (40.6627, -73.84927), (40.66139, -73.85157), (40.66054, -73.85282), (40.65991, -73.85365), (40.65793, -73.85611), (40.65689, -73.85747), (40.65541, -73.85956), (40.65413, -73.86162), (40.65197, -73.86544), (40.64974, -73.86963), (40.6486, -73.87143), (40.64759, -73.87272), (40.6467, -73.87367), (40.64546, -73.87481), (40.64439, -73.87559), (40.64266, -73.87663), (40.64115, -73.87742), (40.63804, -73.87895), (40.63671, -73.87965), (40.63577, -73.88025), (40.63504, -73.88079), (40.63362, -73.88204), (40.63236, -73.88342), (40.63121, -73.88505), (40.62982, -73.88719), (40.62745, -73.8908), (40.62519, -73.89425), (40.62459, -73.895), (40.6238, -73.89581), (40.62281, -73.89661), (40.62226, -73.89694), (40.62167, -73.89721), (40.62071, -73.89749), (40.62015, -73.89757), (40.61941, -73.89758), (40.61817, -73.89745), (40.61658, -73.8973), (40.61366, -73.89721), (40.61289, -73.89722), (40.61179, -73.89732), (40.61076, -73.89753), (40.60854, -73.89828), (40.6073, -73.89867), (40.6059, -73.89894), (40.60466, -73.89916), (40.60426, -73.89928), (40.60355, -73.89957), (40.60303, -73.89984), (40.60212, -73.9005), (40.6014, -73.90119), (40.60085, -73.90186), (40.60037, -73.90258), (40.59977, -73.90373), (40.59884, -73.90564), (40.59837, -73.90633), (40.59777, -73.90702), (40.59721, -73.9075), (40.59638, -73.90803), (40.59572, -73.9083), (40.59525, -73.90846), (40.59436, -73.90861), (40.59353, -73.90861), (40.5924, -73.9084), (40.59203, -73.90832), (40.5914, -73.90828), (40.59077, -73.90832), (40.59036, -73.9084), (40.58951, -73.90869), (40.58902, -73.90894), (40.58839, -73.90936), (40.58778, -73.90989), (40.58725, -73.9105), (40.58678, -73.91128), (40.58532, -73.91405), (40.58488, -73.91517), (40.58455, -73.91638), (40.58431, -73.9177), (40.58418, -73.91873), (40.58406, -73.92021), (40.58402, -73.92178), (40.58406, -73.92305), (40.58421, -73.92474), (40.58457, -73.92693), (40.58519, -73.92933), (40.58606, -73.9322), (40.58628, -73.93344), (40.58634, -73.93455), (40.58631, -73.93544), (40.5861, -73.93721), (40.58566, -73.93964), (40.58524, -73.9424), (40.58496, -73.94481), (40.58473, -73.94761), (40.58463, -73.94978), (40.58473, -73.95135), (40.58494, -73.95274), (40.58515, -73.95452), (40.58517, -73.95507), (40.58513, -73.9572), (40.58495, -73.95888), (40.58457, -73.96136), (40.5842, -73.96436), (40.58395, -73.96819), (40.58373, -73.97005), (40.5833, -73.9725), (40.583, -73.9741), (40.58278, -73.9757), (40.58269, -73.97721), (40.58278, -73.97878), (40.58305, -73.98078), (40.58328, -73.98222), (40.58396, -73.98565), (40.58419, -73.98659), (40.58461, -73.98788), (40.58524, -73.98925), (40.58573, -73.99), (40.58616, -73.99054), (40.58695, -73.99129), (40.5882, -73.99207), (40.58966, -73.99279), (40.59091, -73.99356), (40.59179, -73.99428), (40.59236, -73.9948), (40.59323, -73.9957), (40.59423, -73.99689), (40.59523, -73.99831), (40.59577, -73.99934), (40.59612, -74.00023), (40.59648, -74.00162), (40.59676, -74.00281), (40.59715, -74.00388), (40.59771, -74.00499), (40.59827, -74.00586), (40.59938, -74.00761), (40.60064, -74.00965), (40.60142, -74.01121), (40.60193, -74.01252), (40.6025, -74.01446), (40.60323, -74.01722), (40.6047, -74.02202), (40.60485, -74.02281), (40.60494, -74.02382), (40.6049, -74.02503), (40.60479, -74.02687), (40.60481, -74.02803), (40.60496, -74.02906), (40.60527, -74.03002), (40.60563, -74.03088), (40.60618, -74.0318), (40.60628, -74.03183), (40.60699, -74.03264), (40.60742, -74.03307), (40.60799, -74.03352), (40.60821, -74.03363), (40.60852, -74.03368), (40.60873, -74.03367), (40.60918, -74.03352), (40.60998, -74.03299), (40.61169, -74.03169), (40.61348, -74.0303), (40.61363, -74.03008), (40.6137, -74.02988), (40.61371, -74.02954), (40.6136, -74.02921), (40.61338, -74.02898), (40.61315, -74.02891), (40.61287, -74.029), (40.61253, -74.02934), (40.61227, -74.02968), (40.61123, -74.03108), (40.61085, -74.03173), (40.61066, -74.03227), (40.61065, -74.03242), (40.61041, -74.03311), (40.60984, -74.03485), (40.60944, -74.03605), (40.60888, -74.03779), (40.60819, -74.03998), (40.60604, -74.04661), (40.60482, -74.05055), (40.60262, -74.05729), (40.60223, -74.05861), (40.60207, -74.05961), (40.6021, -74.06063), (40.60229, -74.0619), (40.60255, -74.06329), (40.60299, -74.06532), (40.60345, -74.06701), (40.60343, -74.06723), (40.60356, -74.06759), (40.60396, -74.06867), (40.60425, -74.0694), (40.60476, -74.07069), (40.60525, -74.07195), (40.60574, -74.07356), (40.60596, -74.07453), (40.60614, -74.07565), (40.60628, -74.07723), (40.60635, -74.08045), (40.60643, -74.08191), (40.60657, -74.08299), (40.60675, -74.08392), (40.60727, -74.08572), (40.60925, -74.09048), (40.60995, -74.09217), (40.61034, -74.0933), (40.61052, -74.09404), (40.61075, -74.09564), (40.61075, -74.09734), (40.61057, -74.10227), (40.6104, -74.1069), (40.61036, -74.10855), (40.61046, -74.1098), (40.61079, -74.11147), (40.61112, -74.11276), (40.61134, -74.11411), (40.61138, -74.11519), (40.61126, -74.11656), (40.61098, -74.11781), (40.61004, -74.12087), (40.60951, -74.12292), (40.60914, -74.12465), (40.60879, -74.12669), (40.60861, -74.12799), (40.60866, -74.12811), (40.60864, -74.12843), (40.60862, -74.12876), (40.6086, -74.12995), (40.6086, -74.13131), (40.6081, -74.14069), (40.60809, -74.14092), (40.60795, -74.14091), (40.60768, -74.14088), (40.60654, -74.14079), (40.60338, -74.14052), (40.60306, -74.14047), (40.60311, -74.13975), (40.6033, -74.13713), (40.60244, -74.13609), (40.6022, -74.13662), (40.60199, -74.13675), (40.60154, -74.13677)]",[],[]
2010000005,2010-01-01 00:00:00,2010-01-01 00:28:00,2,-73.99955,40.731152,-73.977448,40.763031,21,3.2,"[(40.73114, -73.99954), (40.73048, -74.0001), (40.73044, -74.00014), (40.73068, -74.00061), (40.73087, -74.001), (40.73107, -74.00143), (40.73126, -74.00129), (40.73179, -74.0009), (40.7326, -74.00032), (40.7335, -73.99965), (40.73473, -73.99876), (40.73506, -73.99851), (40.73604, -73.99783), (40.73668, -73.99733), (40.73737, -73.99684), (40.73805, -73.99633), (40.73929, -73.99545), (40.74045, -73.99459), (40.74103, -73.99417), (40.74215, -73.99335), (40.74418, -73.99186), (40.74474, -73.99146), (40.7448, -73.99142), (40.74471, -73.99122), (40.74418, -73.98997), (40.7438, -73.98904), (40.74357, -73.98847), (40.74278, -73.98659), (40.74552, -73.9846), (40.74678, -73.98369), (40.74793, -73.98284), (40.74967, -73.98159), (40.7504, -73.98105), (40.75154, -73.98023), (40.75251, -73.97951), (40.7531, -73.97904), (40.75423, -73.97825), (40.75538, -73.97744), (40.75656, -73.97655), (40.75787, -73.97559), (40.75897, -73.97478), (40.75946, -73.97444), (40.75974, -73.97421), (40.76101, -73.97331), (40.76138, -73.9742), (40.76281, -73.97761)]",[],[]
2010000006,2010-01-01 00:00:00,2010-01-01 00:27:00,1,-73.993698,40.736946,-73.861435,40.756256,30,11.5,"[(40.73693, -73.99371), (40.73801, -73.99625), (40.73805, -73.99633), (40.73869, -73.99587), (40.73936, -73.99539), (40.74056, -73.99451), (40.74162, -73.99375), (40.74268, -73.99296), (40.7429, -73.9928), (40.74273, -73.9924), (40.74244, -73.99172), (40.74229, -73.99135), (40.74187, -73.99031), (40.74157, -73.98958), (40.7412, -73.98867), (40.74095, -73.98811), (40.74068, -73.98753), (40.74022, -73.98643), (40.73915, -73.98389), (40.73904, -73.98364), (40.73883, -73.98316), (40.73912, -73.98294), (40.74001, -73.98228), (40.74021, -73.98214), (40.74074, -73.98175), (40.74197, -73.98087), (40.74321, -73.97995), (40.74445, -73.97907), (40.7464, -73.97764), (40.74703, -73.9772), (40.74668, -73.97638), (40.74632, -73.97553), (40.74611, -73.975), (40.74609, -73.97481), (40.746, -73.97436), (40.74589, -73.97393), (40.74583, -73.97382), (40.7458, -73.97374), (40.74571, -73.97349), (40.74562, -73.97324), (40.74559, -73.9731), (40.7456, -73.97285), (40.74566, -73.9725), (40.74586, -73.97195), (40.74595, -73.97179), (40.74607, -73.97168), (40.74705, -73.97092), (40.74731, -73.9707), (40.74744, -73.97051), (40.74755, -73.97029), (40.7477, -73.96985), (40.74775, -73.9696), (40.74778, -73.96937), (40.74779, -73.96913), (40.74777, -73.96889), (40.74768, -73.96843), (40.74747, -73.96778), (40.74734, -73.96745), (40.74716, -73.96715), (40.74622, -73.96576), (40.7449, -73.96381), (40.74407, -73.96257), (40.74311, -73.96115), (40.74274, -73.96053), (40.74248, -73.96003), (40.74236, -73.95961), (40.74193, -73.95792), (40.74146, -73.95541), (40.74143, -73.95507), (40.74142, -73.95457), (40.74142, -73.95365), (40.74136, -73.95265), (40.74133, -73.95215), (40.74133, -73.95178), (40.74141, -73.95133), (40.74157, -73.95057), (40.7416, -73.95012), (40.74158, -73.94959), (40.74147, -73.94888), (40.74095, -73.94622), (40.74079, -73.94542), (40.74064, -73.94484), (40.74047, -73.94435), (40.74021, -73.94369), (40.73936, -73.94167), (40.73866, -73.94001), (40.73835, -73.93915), (40.73813, -73.93835), (40.73799, -73.93773), (40.73784, -73.93674), (40.73773, -73.93584), (40.73763, -73.93523), (40.73733, -73.93366), (40.73699, -73.93154), (40.73682, -73.93054), (40.73669, -73.92986), (40.73601, -73.92635), (40.73586, -73.92565), (40.73567, -73.92501), (40.73534, -73.92413), (40.73505, -73.92351), (40.73472, -73.92293), (40.73436, -73.9224), (40.73378, -73.92165), (40.73254, -73.92003), (40.73222, -73.91953), (40.73201, -73.91916), (40.73172, -73.91854), (40.73151, -73.91795), (40.73131, -73.91729), (40.73081, -73.9155), (40.73037, -73.91389), (40.73011, -73.91281), (40.73004, -73.91245), (40.72987, -73.91184), (40.72969, -73.91125), (40.72954, -73.91086), (40.72922, -73.91019), (40.72892, -73.90968), (40.72854, -73.90905), (40.72785, -73.90791), (40.72748, -73.9073), (40.72704, -73.90654), (40.72682, -73.90608), (40.72653, -73.90535), (40.72634, -73.90476), (40.72623, -73.9043), (40.72612, -73.90397), (40.72604, -73.90344), (40.72597, -73.90278), (40.7257, -73.89993), (40.72539, -73.89659), (40.72525, -73.89501), (40.7252, -73.89407), (40.72522, -73.89357), (40.72528, -73.89286), (40.72537, -73.89229), (40.72557, -73.89144), (40.72579, -73.89077), (40.72601, -73.89027), (40.72632, -73.88966), (40.72707, -73.88841), (40.72734, -73.88795), (40.72764, -73.88735), (40.72785, -73.88684), (40.72802, -73.8863), (40.72816, -73.88575), (40.72825, -73.88533), (40.72833, -73.88475), (40.72837, -73.88418), (40.72846, -73.88302), (40.72855, -73.88186), (40.7286, -73.88128), (40.72869, -73.88071), (40.72881, -73.88018), (40.72893, -73.87973), (40.72911, -73.8792), (40.72931, -73.87868), (40.72973, -73.87767), (40.73013, -73.87662), (40.73046, -73.87554), (40.73229, -73.86948), (40.73349, -73.86587), (40.73399, -73.86424), (40.73464, -73.86207), (40.73609, -73.8572), (40.7364, -73.85611), (40.73666, -73.855), (40.73698, -73.85322), (40.7371, -73.85263), (40.73727, -73.85194), (40.73746, -73.85127), (40.73774, -73.85042), (40.73769, -73.85029), (40.73789, -73.84966), (40.73828, -73.84857), (40.73845, -73.84816), (40.73886, -73.84727), (40.73989, -73.84517), (40.73998, -73.84496), (40.73998, -73.84485), (40.73998, -73.84483), (40.74004, -73.84466), (40.74005, -73.84451), (40.74003, -73.84437), (40.73998, -73.84419), (40.73987, -73.84406), (40.73973, -73.84397), (40.73959, -73.84395), (40.73944, -73.84401), (40.73933, -73.84412), (40.73927, -73.84423), (40.73923, -73.84435), (40.73921, -73.84451), (40.73923, -73.84461), (40.73931, -73.84483), (40.73943, -73.84496), (40.73962, -73.84506), (40.73971, -73.84509), (40.73979, -73.84514), (40.74027, -73.84527), (40.74069, -73.84537), (40.74077, -73.84539), (40.74109, -73.84547), (40.74114, -73.84553), (40.74148, -73.84563), (40.74227, -73.84588), (40.74269, -73.84605), (40.74277, -73.84606), (40.74307, -73.84621), (40.74341, -73.84637), (40.74377, -73.84657), (40.74393, -73.84675), (40.7441, -73.84683), (40.74442, -73.84698), (40.74474, -73.84714), (40.74596, -73.84779), (40.74706, -73.84844), (40.7476, -73.84879), (40.74825, -73.84926), (40.74828, -73.84933), (40.74849, -73.8495), (40.74906, -73.84993), (40.74956, -73.8503), (40.74993, -73.85055), (40.75057, -73.85092), (40.75117, -73.85124), (40.75255, -73.85196), (40.75321, -73.85227), (40.75363, -73.85241), (40.75397, -73.85249), (40.75438, -73.85254), (40.75484, -73.85254), (40.75526, -73.8525), (40.75623, -73.85228), (40.75646, -73.85226), (40.75657, -73.85225), (40.75664, -73.85231), (40.75665, -73.85232), (40.75684, -73.85235), (40.75714, -73.85245), (40.75738, -73.85261), (40.75755, -73.85275), (40.75783, -73.85305), (40.75802, -73.85334), (40.75815, -73.85361), (40.75827, -73.85393), (40.75838, -73.85448), (40.75841, -73.85488), (40.7584, -73.85507), (40.75842, -73.8552), (40.75839, -73.85543), (40.75837, -73.85562), (40.75821, -73.85556), (40.75795, -73.85543), (40.7575, -73.85519), (40.75736, -73.85518), (40.75728, -73.8552), (40.75724, -73.8553), (40.75716, -73.85587), (40.75696, -73.85687), (40.75673, -73.85794), (40.75656, -73.85872), (40.75652, -73.85904), (40.75644, -73.85973), (40.75626, -73.86144)]",[],[]
